nomfichier|E_MODELE|E_MACHINE|E_RAPPORT|E_FICHIER|E_MODE|E_COMPTEUR_Z|E_DATE|E_HEURE|D_ENREGISTREMENT|D_DESIGNATION|D_QUANTITE|D_MONTANT
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0025|CHANGE CHEQ2|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0026|TOTAL REMISE|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0027||0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0028|RETOUR+ANNUL|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0029|TL ARRONDI|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0030|TL ARRONDI|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0031|NUL TICKET|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0032||0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0033|HORS TAXE 1|0|11208.22
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0034|TVA 1|0|2241.68
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0035|HORS TAXE 2|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0036|TVA 2|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0037|HORS TAXE 3|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0038|TVA 3|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0039|HORS TAXE 4|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0040|TVA 4|0|0.00
Z101_01_092024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0081|2024-10-01|15:45|0041|NON TAXABLE|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0001|CA BRUT|34|11548.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0002|CA NET|21|11548.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0003|ESP.TIROIR|0|9224.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0004|CB.TIROIR|0|2324.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0005|CHQ.TIROIR|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0006|CR.TIROIR(1)|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0007|CR.TIROIR(2)|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0008|CR.TIROIR(3)|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0009|CR.TIROIR(4)|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0010|ESP.TIROIR2|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0011|CB.TIROIR2|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0012|CHQ.TIROIR2|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0013|CR.TIROI2(1)|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0014|CR.TIROI2(2)|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0015|CR.TIROI2(3)|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0016|CR.TIROI2(4)|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0017|RETOUR CLE|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0018|CLIENTS|21|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0019|PANIER MOYEN|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0020|COMMISSION 1|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0021|COMMISSION 2|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0022|CHANGE ESP 1|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0023|CHANGE CHEQ1|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0024|CHANGE ESP 2|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0025|CHANGE CHEQ2|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0026|TOTAL REMISE|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0027||0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0028|RETOUR+ANNUL|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0029|TL ARRONDI|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0030|TL ARRONDI|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0031|NUL TICKET|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0032||0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0033|HORS TAXE 1|0|9623.34
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0034|TVA 1|0|1924.66
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0035|HORS TAXE 2|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0036|TVA 2|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0037|HORS TAXE 3|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0038|TVA 3|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0039|HORS TAXE 4|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0040|TVA 4|0|0.00
Z101_02_012024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0073|2024-02-02|10:45|0041|NON TAXABLE|0|0.00
Z101_02_022024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0074|2024-03-02|14:50|0001|CA BRUT|42|11994.00
Z101_02_022024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0074|2024-03-02|14:50|0002|CA NET|24|11994.00
Z101_02_022024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0074|2024-03-02|14:50|0003|ESP.TIROIR|0|7040.00
Z101_02_022024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0074|2024-03-02|14:50|0004|CB.TIROIR|0|4954.00
Z101_02_022024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0074|2024-03-02|14:50|0005|CHQ.TIROIR|0|0.00
Z101_02_022024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0074|2024-03-02|14:50|0006|CR.TIROIR(1)|0|0.00
Z101_02_022024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0074|2024-03-02|14:50|0007|CR.TIROIR(2)|0|0.00
Z101_02_022024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0074|2024-03-02|14:50|0008|CR.TIROIR(3)|0|0.00
Z101_02_022024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0074|2024-03-02|14:50|0009|CR.TIROIR(4)|0|0.00
Z101_02_022024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0074|2024-03-02|14:50|0010|ESP.TIROIR2|0|0.00
Z101_02_022024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0074|2024-03-02|14:50|0011|CB.TIROIR2|0|0.00
Z101_02_022024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0074|2024-03-02|14:50|0012|CHQ.TIROIR2|0|0.00
Z101_02_022024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0074|2024-03-02|14:50|0013|CR.TIROI2(1)|0|0.00
Z101_02_022024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0074|2024-03-02|14:50|0014|CR.TIROI2(2)|0|0.00
Z101_02_022024_MASSENA.CSV||MC#01|FONC FIXES|FILE101|ZZ1|0074|2024-03-02|14:50|0015|CR.TIROI2(3)|0|0.00
