nomfichier|E_MODELE|E_MACHINE|E_RAPPORT|E_FICHIER|E_MODE|E_COMPTEUR_Z|E_DATE|E_HEURE|D_ENREGISTREMENT|D_DESIGNATION|D_QUANTITE|D_MONTANT
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0012|DWN|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0013|REMISE %-|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0014|REMISE -|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0015|PLU|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0016|PRIX|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0017|TICKETON/OFF|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0018|CORRECTION|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0019|RETOUR|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0020|OUVERTURE|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0021|RAPPELTICKET|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0022|00|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0023|.|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0024|IMPRIME TVA|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0025|TIROIR|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0026|COUPON|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0027|UP|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0028|CHANGE|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0029|X|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0030|REFERENCE|0|0.00
Z002_01_022023_MATURIN.CSV||MC#01|TRANSACTION|FILE002|Z|0020|2023-03-01|10:42|0031|REF./TIROIR|10|0.00
