nomfichier|E_NUM_INTERNE|E_NUM_TICKET|E_DATE_TICKET|E_HEURE_TICKET|E_HT1|E_HT2|E_HT3|E_HT4|E_TVA1|E_TVA2|E_TVA3|E_TVA4|E_HT_NON_TAXABLE|E_TTC|E_MDP_CB|E_MDP_ESPECES|E_MDP_CHEQUES
EJ010623.TXT|004877|003895|2023-05-11|14:53|199.17||||39.83|||||239.00|239.00||
EJ010623.TXT|004878|003896|2023-05-12|13:40|1645.00||||329.00|||||1974.00|1974.00||
EJ010623.TXT|004879|003897|2023-05-12|15:50|307.50||||61.50|||||369.00||369.00|
EJ010623.TXT|004880|003898|2023-05-13|14:10|274.17||||54.83|||||329.00||329.00|
EJ010623.TXT|004881|003899|2023-05-13|15:44|3240.00||||648.00|||||3888.00|3888.00||
EJ010623.TXT|004882|003900|2023-05-13|16:20|597.50||||119.50|||||717.00|717.00||
EJ010623.TXT|004883|003901|2023-05-15|09:23|548.33||||109.67|||||658.00|658.00||
EJ010623.TXT|004884|003902|2023-05-16|13:55|208.33||||41.67|||||250.00||250.00|
EJ010623.TXT|004885|003903|2023-05-19|11:05|24.17||||4.83|||||29.00|29.00||
EJ010623.TXT|004886|003904|2023-05-19|11:05|166.67||||33.33|||||200.00|200.00||
EJ010623.TXT|004887|003905|2023-05-19|16:50|165.00||||33.00|||||198.00||198.00|
EJ010623.TXT|004888|003906|2023-05-19|17:23|531.67||||106.33|||||638.00||638.00|
EJ010623.TXT|004889|003907|2023-05-20|14:27|797.50||||159.50|||||957.00||957.00|
EJ010623.TXT|004890|003908|2023-05-20|14:27|797.50||||159.50|||||957.00||957.00|
EJ010623.TXT|004891|003909|2023-05-20|14:28|531.67||||106.33|||||638.00|638.00||
EJ010623.TXT|004892|003910|2023-05-20|14:50|582.50||||116.50|||||699.00||699.00|
EJ010623.TXT|004893|003911|2023-05-20|14:51|3495.00||||699.00|||||4194.00|4194.00||
EJ010623.TXT|004894|003912|2023-05-20|14:52|582.50||||116.50|||||699.00||699.00|
EJ010623.TXT|004895|003913|2023-05-20|14:59|548.33||||109.67|||||658.00|658.00||
EJ010623.TXT|004896|003914|2023-05-23|15:25|548.33||||109.67|||||658.00||658.00|
EJ010623.TXT|004897|003915|2023-05-24|10:19|822.50||||164.50|||||987.00||987.00|
EJ010623.TXT|004898|003916|2023-05-24|10:40|190.83||||38.17|||||229.00||229.00|
EJ010623.TXT|004899|003917|2023-05-24|11:38|73.33||||14.67|||||88.00|88.00||
EJ010623.TXT|004900|003918|2023-05-25|09:11|274.17||||54.83|||||329.00|329.00||
EJ010623.TXT|004901|003919|2023-05-25|15:56|548.33||||109.67|||||658.00||658.00|
EJ010623.TXT|004902|003920|2023-05-26|09:13|548.33||||109.67|||||658.00|658.00||
EJ010623.TXT|004903|003921|2023-05-26|10:11|350.00||||70.00|||||420.00||420.00|
EJ010623.TXT|004904|003922|2023-05-27|14:23|98.33||||19.67|||||118.00||118.00|
EJ010623.TXT|004905|003923|2023-05-27|17:42|274.17||||54.83|||||329.00||329.00|
EJ010623.TXT|004906|003924|2023-05-29|15:18|381.67||||76.33|||||458.00||458.00|
EJ010623.TXT|004907|003925|2023-05-29|16:05|65.83||||13.17|||||79.00|79.00||
EJ010623.TXT|004908|003926|2023-05-31|11:07|1645.00||||329.00|||||1974.00|1974.00||
EJ010723.TXT|004916|003927|2023-06-01|10:44|822.50||||164.50|||||987.00||987.00|
EJ010723.TXT|004917|003928|2023-06-01|10:44|548.33||||109.67|||||658.00||658.00|
EJ010723.TXT|004918|003929|2023-06-01|10:48|131.67||||26.33|||||158.00||158.00|
EJ010723.TXT|004919|003930|2023-06-01|15:15|208.33||||41.67|||||250.00||250.00|
EJ010723.TXT|004920|003931|2023-06-03|14:59|274.17||||54.83|||||329.00||329.00|
EJ010723.TXT|004921|003932|2023-06-03|15:54|190.83||||38.17|||||229.00|229.00||
EJ010723.TXT|004922|003933|2023-06-03|16:42|822.50||||164.50|||||987.00||987.00|
EJ010723.TXT|004923|003934|2023-06-03|16:42|667.50||||133.50|||||801.00||801.00|
EJ010723.TXT|004924|003935|2023-06-03|16:52|274.17||||54.83|||||329.00||329.00|
EJ010723.TXT|004925|003936|2023-06-03|18:06|465.00||||93.00|||||558.00|558.00||
EJ010723.TXT|004926|003937|2023-06-05|15:27|822.50||||164.50|||||987.00||987.00|
EJ010723.TXT|004927|003938|2023-06-05|15:31|175.00||||35.00|||||210.00||210.00|
EJ010723.TXT|004928|003939|2023-06-06|10:02|274.17||||54.83|||||329.00|329.00||
EJ010723.TXT|004929|003940|2023-06-06|17:43|548.33||||109.67|||||658.00|658.00||
EJ010723.TXT|004930|003941|2023-06-07|10:00|797.50||||159.50|||||957.00||957.00|
EJ010723.TXT|004931|003942|2023-06-07|10:00|797.50||||159.50|||||957.00||957.00|
EJ010723.TXT|004932|003943|2023-06-13|14:33|548.33||||109.67|||||658.00||658.00|
EJ010723.TXT|004933|003944|2023-06-14|15:01|548.33||||109.67|||||658.00|658.00||
EJ010723.TXT|004934|003945|2023-06-17|16:58|548.33||||109.67|||||658.00|658.00||
EJ010723.TXT|004935|003946|2023-06-19|12:41|822.50||||164.50|||||987.00||987.00|
EJ010723.TXT|004936|003947|2023-06-19|12:41|548.33||||109.67|||||658.00||658.00|
EJ010723.TXT|004937|003948|2023-06-19|12:42|274.17||||54.83|||||329.00||329.00|
EJ010723.TXT|004938|003949|2023-06-19|12:42|548.33||||109.67|||||658.00||658.00|
EJ010723.TXT|004939|003950|2023-06-19|12:42|274.17||||54.83|||||329.00||329.00|
EJ010723.TXT|004940|003951|2023-06-19|12:42|822.50||||164.50|||||987.00||987.00|
EJ010723.TXT|004941|003952|2023-06-19|16:23|190.83||||38.17|||||229.00|229.00||
EJ010723.TXT|004942|003953|2023-06-19|16:25|307.50||||61.50|||||369.00|369.00||
EJ010723.TXT|004943|003954|2023-06-20|09:50|797.50||||159.50|||||957.00||957.00|
EJ010723.TXT|004944|003955|2023-06-20|14:24|274.17||||54.83|||||329.00|329.00||
EJ010723.TXT|004945|003956|2023-06-20|15:04|65.83||||13.17|||||79.00|79.00||
EJ010723.TXT|004946|003957|2023-06-21|09:24|208.33||||41.67|||||250.00||250.00|
EJ010723.TXT|004947|003958|2023-06-21|10:16|125.00||||25.00|||||150.00||150.00|
EJ010723.TXT|004948|003959|2023-06-21|10:17|65.83||||13.17|||||79.00|79.00||
EJ010723.TXT|004949|003960|2023-06-21|12:06|500.00||||100.00|||||600.00|600.00||
EJ010723.TXT|004950|003961|2023-06-22|09:51|65.83||||13.17|||||79.00|79.00||
EJ010723.TXT|004951|003962|2023-06-26|11:49|548.33||||109.67|||||658.00|658.00||
EJ010723.TXT|004952|003963|2023-06-27|10:14|548.33||||109.67|||||658.00||658.00|
EJ010723.TXT|004953|003964|2023-06-27|10:15|548.33||||109.67|||||658.00||658.00|
EJ010723.TXT|004954|003965|2023-06-27|10:56|822.50||||164.50|||||987.00||987.00|
EJ010723.TXT|004955|003966|2023-06-27|11:04|822.50||||164.50|||||987.00||987.00|
EJ010723.TXT|004956|003967|2023-06-27|11:04|822.50||||164.50|||||987.00||987.00|
EJ010723.TXT|004957|003968|2023-06-27|11:05|822.50||||164.50|||||987.00||987.00|
EJ010723.TXT|004958|003969|2023-06-27|11:05|822.50||||164.50|||||987.00||987.00|
EJ010723.TXT|004959|003970|2023-06-27|11:12|208.33||||41.67|||||250.00||250.00|
EJ010723.TXT|004960|003971|2023-06-30|13:37|49.17||||9.83|||||59.00||59.00|
EJ010723.TXT|004961|003972|2023-06-30|13:38|49.17||||9.83|||||59.00||59.00|
EJ010723.TXT|004962|003973|2023-07-01|14:46|822.50||||164.50|||||987.00|987.00||
EJ010823.TXT|004970|003974|2023-07-01|16:34|822.50||||164.50|||||987.00|987.00||
EJ010823.TXT|004971|003975|2023-07-03|15:51|274.17||||54.83|||||329.00||329.00|
EJ010823.TXT|004972|003976|2023-07-04|15:19|822.50||||164.50|||||987.00||987.00|
EJ010823.TXT|004973|003977|2023-07-06|10:21|739.17||||147.83|||||887.00|887.00||
EJ010823.TXT|004974|003978|2023-07-06|12:21|274.17||||54.83|||||329.00||329.00|
EJ010823.TXT|004975|003979|2023-07-06|16:59|208.33||||41.67|||||250.00||250.00|
EJ010823.TXT|004976|003980|2023-07-07|13:41|822.50||||164.50|||||987.00|987.00||
EJ010823.TXT|004977|003981|2023-07-08|15:51|1063.33||||212.67|||||1276.00|1276.00||
EJ010823.TXT|004978|003982|2023-07-10|09:45|548.33||||109.67|||||658.00||658.00|
EJ010823.TXT|004979|003983|2023-07-10|11:59|548.33||||109.67|||||658.00|658.00||
EJ010823.TXT|004980|003984|2023-07-10|14:42|274.17||||54.83|||||329.00|329.00||
EJ010823.TXT|004981|003985|2023-07-10|15:00|723.33||||144.67|||||868.00||868.00|
EJ010823.TXT|004982|003986|2023-07-17|15:20|822.50||||164.50|||||987.00||987.00|
EJ010823.TXT|004983|003987|2023-07-18|16:07|822.50||||164.50|||||987.00||987.00|
EJ010823.TXT|004984|003988|2023-07-18|16:07|822.50||||164.50|||||987.00||987.00|
EJ010823.TXT|004985|003989|2023-07-19|10:33|548.33||||109.67|||||658.00||658.00|
EJ010823.TXT|004986|003990|2023-07-19|11:23|822.50||||164.50|||||987.00||987.00|
EJ010823.TXT|004987|003991|2023-07-19|11:23|822.50||||164.50|||||987.00||987.00|
EJ010823.TXT|004988|003992|2023-07-19|13:53|548.33||||109.67|||||658.00|658.00||
EJ010823.TXT|004989|003993|2023-07-21|15:09|825.00||||165.00|||||990.00||990.00|
EJ010823.TXT|004990|003994|2023-07-21|15:15|548.33||||109.67|||||658.00||658.00|
EJ010823.TXT|004991|003995|2023-07-24|09:30|548.33||||109.67|||||658.00||658.00|
EJ010823.TXT|004992|003996|2023-07-24|17:10|2261.67||||452.33|||||2714.00|2714.00||
EJ010823.TXT|004993|003997|2023-07-25|11:14|208.33||||41.67|||||250.00||250.00|
EJ010823.TXT|004994|003998|2023-07-25|15:16|208.33||||41.67|||||250.00||250.00|
EJ010823.TXT|004995|003999|2023-07-27|14:18|822.50||||164.50|||||987.00||987.00|
EJ010823.TXT|004996|004000|2023-07-27|14:20|797.50||||159.50|||||957.00||957.00|
EJ010823.TXT|004997|004001|2023-07-27|14:21|797.50||||159.50|||||957.00||957.00|
EJ010823.TXT|004998|004002|2023-07-27|15:42|1096.67||||219.33|||||1316.00|1316.00||
EJ010823.TXT|004999|004003|2023-07-29|11:01|649.17||||129.83|||||779.00||779.00|
EJ010823.TXT|005000|004004|2023-07-29|11:04|797.50||||159.50|||||957.00||957.00|
EJ010823.TXT|005001|004005|2023-07-29|11:05|797.50||||159.50|||||957.00||957.00|
EJ010823.TXT|005002|004006|2023-07-29|11:23|1096.67||||219.33|||||1316.00|1316.00||
EJ010823.TXT|005003|004007|2023-07-29|11:24|1096.67||||219.33|||||1316.00|1316.00||
EJ010823.TXT|005004|004008|2023-07-29|16:15|274.17||||54.83|||||329.00|329.00||
EJ010823.TXT|005005|004009|2023-07-29|17:17|274.17||||54.83|||||329.00||329.00|
EJ010823.TXT|005006|004010|2023-07-31|15:27|381.67||||76.33|||||458.00||458.00|
EJ010823.TXT|005007|004011|2023-07-31|15:28|381.67||||76.33|||||458.00||458.00|
EJ010923.TXT|005015|004012|2023-08-02|13:41|548.33||||109.67|||||658.00||658.00|
EJ010923.TXT|005016|004013|2023-08-04|16:38|740.00||||148.00|||||888.00||888.00|
EJ010923.TXT|005017|004014|2023-08-04|16:38|816.67||||163.33|||||980.00||980.00|
EJ010923.TXT|005018|004015|2023-08-04|16:38|574.17||||114.83|||||689.00||689.00|
EJ010923.TXT|005019|004016|2023-08-05|15:09|208.33||||41.67|||||250.00||250.00|
EJ010923.TXT|005020|004017|2023-08-05|16:10|548.33||||109.67|||||658.00||658.00|
EJ010923.TXT|005021|004018|2023-08-08|13:43|548.33||||109.67|||||658.00||658.00|
EJ010923.TXT|005022|004019|2023-08-09|10:47|208.33||||41.67|||||250.00||250.00|
EJ010923.TXT|005023|004020|2023-08-10|12:05|822.50||||164.50|||||987.00||987.00|
EJ010923.TXT|005024|004021|2023-08-10|12:05|822.50||||164.50|||||987.00||987.00|
EJ010923.TXT|005025|004022|2023-08-12|16:34|548.33||||109.67|||||658.00|658.00||
EJ010923.TXT|005026|004023|2023-08-14|15:37|274.17||||54.83|||||329.00||329.00|
EJ010923.TXT|005027|004024|2023-08-16|11:32|148.33||||29.67|||||178.00|178.00||
EJ010923.TXT|005028|004025|2023-08-16|17:21|156.67||||31.33|||||188.00||188.00|
EJ010923.TXT|005029|004026|2023-08-18|14:19|274.17||||54.83|||||329.00|329.00||
EJ010923.TXT|005030|004027|2023-08-21|10:03|1645.00||||329.00|||||1974.00|1974.00||
EJ010923.TXT|005031|004028|2023-08-22|16:54|733.33||||146.67|||||880.00||880.00|
EJ010923.TXT|005032|004029|2023-08-22|16:55|832.50||||166.50|||||999.00||999.00|
EJ010923.TXT|005033|004030|2023-08-23|10:16|648.33||||129.67|||||778.00||778.00|
EJ010923.TXT|005034|004031|2023-08-23|16:41|274.17||||54.83|||||329.00||329.00|
EJ010923.TXT|005035|004032|2023-08-25|14:40|208.33||||41.67|||||250.00||250.00|
EJ010923.TXT|005036|004033|2023-08-25|16:32|548.33||||109.67|||||658.00|658.00||
EJ010923.TXT|005037|004034|2023-08-28|11:45|398.33||||79.67|||||478.00|478.00||
EJ010923.TXT|005038|004035|2023-08-29|14:18|208.33||||41.67|||||250.00||250.00|
EJ010923.TXT|005039|004036|2023-08-29|14:45|581.67||||116.33|||||698.00||698.00|
EJ010923.TXT|005040|004037|2023-08-29|14:46|581.67||||116.33|||||698.00||698.00|
EJ010923.TXT|005041|004038|2023-08-29|14:47|581.67||||116.33|||||698.00||698.00|
EJ010923.TXT|005042|004039|2023-08-29|15:32|548.33||||109.67|||||658.00||658.00|
EJ010923.TXT|005043|004040|2023-08-29|15:58|822.50||||164.50|||||987.00||987.00|
EJ010923.TXT|005044|004041|2023-08-29|15:58|274.17||||54.83|||||329.00||329.00|
EJ010923.TXT|005045|004042|2023-08-29|16:11|648.33||||129.67|||||778.00||778.00|
EJ010923.TXT|005046|004043|2023-08-29|16:11|648.33||||129.67|||||778.00||778.00|
EJ010923.TXT|005047|004044|2023-08-30|15:04|548.33||||109.67|||||658.00||658.00|
EJ010923.TXT|005048|004045|2023-08-31|15:52|866.67||||173.33|||||1040.00|1040.00||
EJ010923.TXT|005049|004046|2023-08-31|16:18|822.50||||164.50|||||987.00||987.00|
EJ010923.TXT|005050|004047|2023-08-31|16:19|822.50||||164.50|||||987.00||987.00|
EJ010923.TXT|005051|004048|2023-08-31|17:12|822.50||||164.50|||||987.00||987.00|
EJ010923.TXT|005052|004049|2023-08-31|17:13|274.17||||54.83|||||329.00||329.00|
EJ010923.TXT|005053|004050|2023-09-01|17:41|274.17||||54.83|||||329.00||329.00|
EJ011023.TXT|005061|004051|2023-09-01|19:18|0.83||||0.17|||||1.00||1.00|
EJ011023.TXT|005062|004052|2023-09-02|14:54|274.17||||54.83|||||329.00|329.00||
EJ011023.TXT|005063|004053|2023-09-02|15:37|274.17||||54.83|||||329.00||329.00|
EJ011023.TXT|005064|004054|2023-09-02|17:12|548.33||||109.67|||||658.00|658.00||
EJ011023.TXT|005065|004055|2023-09-04|14:00|124.17||||24.83|||||149.00||149.00|
EJ011023.TXT|005066|004056|2023-09-05|17:27|646.67||||129.33|||||776.00|776.00||
EJ011023.TXT|005067|004057|2023-09-06|14:21|1595.00||||319.00|||||1914.00|1914.00||
EJ011023.TXT|005068|004058|2023-09-06|14:23|822.50||||164.50|||||987.00||987.00|
EJ011023.TXT|005069|004059|2023-09-06|14:23|274.17||||54.83|||||329.00||329.00|
EJ011023.TXT|005070|004060|2023-09-07|10:21|531.67||||106.33|||||638.00||638.00|
EJ011023.TXT|005071|004061|2023-09-08|09:54|414.17||||82.83|||||497.00|497.00||
EJ011023.TXT|005072|004062|2023-09-09|13:44|199.17||||39.83|||||239.00|239.00||
EJ011023.TXT|005073|004063|2023-09-11|16:23|1595.00||||319.00|||||1914.00|1914.00||
EJ011023.TXT|005074|004064|2023-09-11|16:24|822.50||||164.50|||||987.00||987.00|
EJ011023.TXT|005075|004065|2023-09-11|16:25|822.50||||164.50|||||987.00||987.00|
EJ011023.TXT|005076|004066|2023-09-12|15:03|274.17||||54.83|||||329.00||329.00|
EJ011023.TXT|005077|004067|2023-09-12|15:25|190.83||||38.17|||||229.00|229.00||
EJ011023.TXT|005078|004068|2023-09-13|13:42|313.33||||62.67|||||376.00||376.00|
EJ011023.TXT|005079|004069|2023-09-13|16:36|156.67||||31.33|||||188.00||188.00|
EJ011023.TXT|005080|004070|2023-09-14|10:07|208.33||||41.67|||||250.00||250.00|
EJ011023.TXT|005081|004071|2023-09-14|10:34|232.42||||46.48|||||278.90||278.90|
EJ011023.TXT|005082|004072|2023-09-14|10:41|199.17||||39.83|||||239.00||239.00|
EJ011023.TXT|005083|004073|2023-09-15|09:30|797.50||||159.50|||||957.00||957.00|
EJ011023.TXT|005084|004074|2023-09-15|09:54|787.50||||157.50|||||945.00||945.00|
EJ011023.TXT|005085|004075|2023-09-15|09:55|787.50||||157.50|||||945.00||945.00|
EJ011023.TXT|005086|004076|2023-09-15|10:05|495.00||||99.00|||||594.00||594.00|
EJ011023.TXT|005087|004077|2023-09-16|16:14|531.67||||106.33|||||638.00|638.00||
EJ011023.TXT|005088|004078|2023-09-18|11:07|66.33||||13.27|||||79.60||79.60|
EJ011023.TXT|005089|004079|2023-09-18|14:18|548.33||||109.67|||||658.00|658.00||
EJ011023.TXT|005090|004080|2023-09-18|15:58|274.17||||54.83|||||329.00||329.00|
EJ011023.TXT|005091|004081|2023-09-19|10:54|473.75||||94.75|||||568.50||568.50|
EJ011023.TXT|005092|004082|2023-09-19|10:54|473.75||||94.75|||||568.50||568.50|
EJ011023.TXT|005093|004083|2023-09-19|14:00|266.67||||53.33|||||320.00|320.00||
EJ011023.TXT|005094|004084|2023-09-19|16:46|231.67||||46.33|||||278.00|278.00||
EJ011023.TXT|005095|004085|2023-09-22|14:36|324.17||||64.83|||||389.00|389.00||
EJ011023.TXT|005096|004086|2023-09-23|15:35|548.33||||109.67|||||658.00||658.00|
EJ011023.TXT|005097|004087|2023-09-25|10:14|208.33||||41.67|||||250.00||250.00|
EJ011023.TXT|005098|004088|2023-09-25|11:41|208.33||||41.67|||||250.00||250.00|
EJ011023.TXT|005099|004089|2023-09-25|14:03|274.17||||54.83|||||329.00|329.00||
EJ011023.TXT|005100|004090|2023-09-25|16:20|548.33||||109.67|||||658.00|658.00||
EJ011023.TXT|005101|004091|2023-09-26|11:11|274.17||||54.83|||||329.00|329.00||
EJ011023.TXT|005102|004092|2023-09-27|10:34|548.33||||109.67|||||658.00|658.00||
EJ011023.TXT|005103|004093|2023-09-27|13:40|574.17||||114.83|||||689.00|689.00||
EJ011023.TXT|005104|004094|2023-09-28|11:04|574.17||||114.83|||||689.00|689.00||
EJ011023.TXT|005105|004095|2023-09-28|15:05|648.33||||129.67|||||778.00||778.00|
EJ011023.TXT|005106|004096|2023-09-28|16:22|199.17||||39.83|||||239.00||239.00|
EJ011023.TXT|005107|004097|2023-09-29|11:45|548.33||||109.67|||||658.00||658.00|
EJ011023.TXT|005108|004098|2023-09-29|13:53|74.17||||14.83|||||89.00||89.00|
EJ011023.TXT|005109|004099|2023-09-29|13:56|208.33||||41.67|||||250.00||250.00|
EJ011023.TXT|005110|004100|2023-09-29|14:00|822.50||||164.50|||||987.00||987.00|
EJ011023.TXT|005111|004101|2023-09-29|14:00|531.67||||106.33|||||638.00||638.00|
EJ011023.TXT|005112|004102|2023-09-30|14:48|548.33||||109.67|||||658.00||658.00|
EJ011023.TXT|005113|004103|2023-09-30|14:48|548.33||||109.67|||||658.00||658.00|
EJ011023.TXT|005114|004104|2023-09-30|14:52|822.50||||164.50|||||987.00||987.00|
EJ011023.TXT|005115|004105|2023-09-30|14:53|274.17||||54.83|||||329.00||329.00|
EJ011023.TXT|005116|004106|2023-09-30|14:53|822.50||||164.50|||||987.00||987.00|
EJ011023.TXT|005117|004107|2023-09-30|14:54|548.33||||109.67|||||658.00||658.00|
EJ011023.TXT|005118|004108|2023-09-30|14:54|274.17||||54.83|||||329.00||329.00|
EJ011023.TXT|005119|004109|2023-09-30|16:42|222.50||||44.50|||||267.00||267.00|
EJ011023.TXT|005120|004110|2023-09-30|17:06|848.33||||169.67|||||1018.00|1018.00||
EJ101123.TXT|005128|004111|2023-10-02|16:38|822.50||||164.50|||||987.00||987.00|
EJ101123.TXT|005129|004112|2023-10-02|16:38|548.33||||109.67|||||658.00||658.00|
EJ101123.TXT|005130|004113|2023-10-02|16:57|479.83||||95.97|||||575.80||575.80|
EJ101123.TXT|005131|004114|2023-10-03|09:39|265.83||||53.17|||||319.00||319.00|
EJ101123.TXT|005132|004115|2023-10-06|14:05|548.33||||109.67|||||658.00|658.00||
EJ101123.TXT|005133|004116|2023-10-07|15:50|199.17||||39.83|||||239.00|239.00||
EJ101123.TXT|005134|004117|2023-10-07|15:54|274.17||||54.83|||||329.00|329.00||
EJ101123.TXT|005135|004118|2023-10-07|15:54|274.17||||54.83|||||329.00||329.00|
EJ101123.TXT|005136|004119|2023-10-09|13:52|548.33||||109.67|||||658.00||658.00|
EJ101123.TXT|005137|004120|2023-10-10|13:43|274.17||||54.83|||||329.00|329.00||
EJ101123.TXT|005138|004121|2023-10-10|14:31|548.33||||109.67|||||658.00||658.00|
EJ101123.TXT|005139|004122|2023-10-10|16:17|175.00||||35.00|||||210.00|210.00||
EJ101123.TXT|005140|004123|2023-10-11|15:10|3290.00||||658.00|||||3948.00|3948.00||
EJ101123.TXT|005141|004124|2023-10-11|16:08|1096.67||||219.33|||||1316.00||1316.00|
EJ101123.TXT|005142|004125|2023-10-14|13:40|274.17||||54.83|||||329.00|329.00||
EJ101123.TXT|005143|004126|2023-10-14|15:52|274.17||||54.83|||||329.00|329.00||
EJ101123.TXT|005144|004127|2023-10-14|17:08|8240.83||||1648.17|||||9889.00|9889.00||
EJ101123.TXT|005145|004128|2023-10-17|10:17|1165.00||||233.00|||||1398.00|1398.00||
EJ101123.TXT|005146|004129|2023-10-17|15:28|37.50||||7.50|||||45.00||45.00|
EJ101123.TXT|005147|004130|2023-10-17|16:11|995.83||||199.17|||||1195.00|1195.00||
EJ101123.TXT|005148|004131|2023-10-21|14:48|124.17||||24.83|||||149.00||149.00|
EJ101123.TXT|005149|004132|2023-10-23|15:36|202.50||||40.50|||||243.00|243.00||
EJ101123.TXT|005150|004133|2023-10-23|16:05|531.67||||106.33|||||638.00||638.00|
EJ101123.TXT|005151|004134|2023-10-23|16:29|274.17||||54.83|||||329.00||329.00|
EJ101123.TXT|005152|004135|2023-10-23|16:39|274.17||||54.83|||||329.00||329.00|
EJ101123.TXT|005153|004136|2023-10-24|11:45|37.50||||7.50|||||45.00|45.00||
EJ101123.TXT|005154|004137|2023-10-24|17:13|274.17||||54.83|||||329.00||329.00|
EJ101123.TXT|005155|004138|2023-10-27|10:18|548.33||||109.67|||||658.00||658.00|
EJ101123.TXT|005156|004139|2023-10-30|14:55|324.17||||64.83|||||389.00||389.00|
EJ101123.TXT|005157|004140|2023-10-30|16:43|548.33||||109.67|||||658.00|658.00||
EJ101123.TXT|005158|004141|2023-10-30|16:52|548.33||||109.67|||||658.00||658.00|
EJ101123.TXT|005159|004142|2023-11-02|15:56|797.50||||159.50|||||957.00||957.00|
EJ101123.TXT|005160|004143|2023-11-02|15:58|265.83||||53.17|||||319.00|319.00||
EJ101123.TXT|005161|004144|2023-11-04|15:44|548.33||||109.67|||||658.00|658.00||
EJ101123.TXT|005162|004145|2023-11-08|16:43|265.83||||53.17|||||319.00||319.00|
EJ101123.TXT|005163|004146|2023-11-09|12:38|598.33||||119.67|||||718.00||718.00|
EJ101123.TXT|005164|004147|2023-11-09|16:03|274.17||||54.83|||||329.00||329.00|
EJ011223.TXT|005173|004148|2023-11-14|12:57|3240.00||||648.00|||||3888.00|3888.00||
EJ011223.TXT|005174|004149|2023-11-18|17:03|165.83||||33.17|||||199.00||199.00|
EJ011223.TXT|005175|004150|2023-11-22|12:26|274.17||||54.83|||||329.00||329.00|
EJ011223.TXT|005176|004151|2023-11-25|17:23|1096.67||||219.33|||||1316.00|1316.00||
EJ011223.TXT|005177|004152|2023-11-25|17:35|274.17||||54.83|||||329.00||329.00|
EJ011223.TXT|005178|004153|2023-11-30|10:50|274.17||||54.83|||||329.00||329.00|
EJ010124.TXT|005187|004154|2023-12-01|18:30|582.50||||116.50|||||699.00||699.00|
EJ010124.TXT|005188|004155|2023-12-01|18:32|531.67||||106.33|||||638.00||638.00|
EJ010124.TXT|005189|004156|2023-12-01|18:32|531.67||||106.33|||||638.00||638.00|
EJ010124.TXT|005190|004157|2023-12-02|14:52|822.50||||164.50|||||987.00||987.00|
EJ010124.TXT|005191|004158|2023-12-02|14:52|797.50||||159.50|||||957.00||957.00|
EJ010124.TXT|005192|004159|2023-12-02|14:52|822.50||||164.50|||||987.00||987.00|
EJ010124.TXT|005193|004160|2023-12-02|14:53|531.67||||106.33|||||638.00||638.00|
EJ010124.TXT|005194|004161|2023-12-02|14:53|265.83||||53.17|||||319.00||319.00|
EJ010124.TXT|005195|004162|2023-12-02|14:54|531.67||||106.33|||||638.00||638.00|
EJ010124.TXT|005196|004163|2023-12-02|14:54|797.50||||159.50|||||957.00||957.00|
EJ010124.TXT|005197|004164|2023-12-02|14:54|531.67||||106.33|||||638.00||638.00|
EJ010124.TXT|005198|004165|2023-12-02|14:55|797.50||||159.50|||||957.00||957.00|
EJ010124.TXT|005199|004166|2023-12-02|14:55|531.67||||106.33|||||638.00||638.00|
EJ010124.TXT|005200|004167|2023-12-02|14:55|531.67||||106.33|||||638.00||638.00|
EJ010124.TXT|005201|004168|2023-12-03|19:01|1133.33||||226.67|||||1360.00||1360.00|
EJ010124.TXT|005202|004169|2023-12-07|18:10|165.83||||33.17|||||199.00||199.00|
EJ010124.TXT|005203|004170|2023-12-07|18:15|199.17||||39.83|||||239.00|239.00||
EJ010124.TXT|005204|004171|2023-12-08|17:16|4185.00||||837.00|||||5022.00|5022.00||
EJ010124.TXT|005205|004172|2023-12-20|18:16|582.50||||116.50|||||699.00|699.00||
EJ010124.TXT|005206|004173|2023-12-21|17:33|822.50||||164.50|||||987.00||987.00|
EJ010124.TXT|005207|004174|2023-12-22|15:40|274.17||||54.83|||||329.00|329.00||
EJ010124.TXT|005208|004175|2023-12-22|15:45|482.50||||96.50|||||579.00|579.00||
EJ010124.TXT|005209|004176|2023-12-22|19:39|274.17||||54.83|||||329.00||329.00|
EJ010124.TXT|005210|004177|2023-12-23|15:39|274.17||||54.83|||||329.00||329.00|
EJ010124.TXT|005211|004178|2023-12-23|16:10|822.50||||164.50|||||987.00|987.00||
EJ010124.TXT|005212|004179|2023-12-23|16:29|548.33||||109.67|||||658.00|658.00||
EJ010124.TXT|005213|004180|2023-12-23|18:30|548.33||||109.67|||||658.00||658.00|
