nomfichier;E_NUM_INTERNE;E_NUM_TICKET;E_DATE_TICKET;E_HEURE_TICKET;E_HT1;E_HT2;E_HT3;E_HT4;E_TVA1;E_TVA2;E_TVA3;E_TVA4;E_HT_NON_TAXABLE;E_TTC;E_MDP_CB;E_MDP_ESPECES;E_MDP_CHEQUES
EJ011023.TXT;005113;004103;20230930;14:48;548.33;;;;109.67;;;;;658.00;;658.00;
EJ011023.TXT;005114;004104;20230930;14:52;822.50;;;;164.50;;;;;987.00;;987.00;
EJ011023.TXT;005115;004105;20230930;14:53;274.17;;;;54.83;;;;;329.00;;329.00;
EJ011023.TXT;005116;004106;20230930;14:53;822.50;;;;164.50;;;;;987.00;;987.00;
EJ011023.TXT;005117;004107;20230930;14:54;548.33;;;;109.67;;;;;658.00;;658.00;
EJ011023.TXT;005118;004108;20230930;14:54;274.17;;;;54.83;;;;;329.00;;329.00;
EJ011023.TXT;005119;004109;20230930;16:42;222.50;;;;44.50;;;;;267.00;;267.00;
EJ011023.TXT;005120;004110;20230930;17:06;848.33;;;;169.67;;;;;1018.00;1018.00;;
EJ101123.TXT;005128;004111;20231002;16:38;822.50;;;;164.50;;;;;987.00;;987.00;
EJ101123.TXT;005129;004112;20231002;16:38;548.33;;;;109.67;;;;;658.00;;658.00;
EJ101123.TXT;005130;004113;20231002;16:57;479.83;;;;95.97;;;;;575.80;;575.80;
EJ101123.TXT;005131;004114;20231003;09:39;265.83;;;;53.17;;;;;319.00;;319.00;
EJ101123.TXT;005132;004115;20231006;14:05;548.33;;;;109.67;;;;;658.00;658.00;;
EJ101123.TXT;005133;004116;20231007;15:50;199.17;;;;39.83;;;;;239.00;239.00;;
EJ101123.TXT;005134;004117;20231007;15:54;274.17;;;;54.83;;;;;329.00;329.00;;
EJ101123.TXT;005135;004118;20231007;15:54;274.17;;;;54.83;;;;;329.00;;329.00;
EJ101123.TXT;005136;004119;20231009;13:52;548.33;;;;109.67;;;;;658.00;;658.00;
EJ101123.TXT;005137;004120;20231010;13:43;274.17;;;;54.83;;;;;329.00;329.00;;
EJ101123.TXT;005138;004121;20231010;14:31;548.33;;;;109.67;;;;;658.00;;658.00;
EJ101123.TXT;005139;004122;20231010;16:17;175.00;;;;35.00;;;;;210.00;210.00;;
EJ101123.TXT;005140;004123;20231011;15:10;3290.00;;;;658.00;;;;;3948.00;3948.00;;
EJ101123.TXT;005141;004124;20231011;16:08;1096.67;;;;219.33;;;;;1316.00;;1316.00;
EJ101123.TXT;005142;004125;20231014;13:40;274.17;;;;54.83;;;;;329.00;329.00;;
EJ101123.TXT;005143;004126;20231014;15:52;274.17;;;;54.83;;;;;329.00;329.00;;
EJ101123.TXT;005144;004127;20231014;17:08;8240.83;;;;1648.17;;;;;9889.00;9889.00;;
EJ101123.TXT;005145;004128;20231017;10:17;1165.00;;;;233.00;;;;;1398.00;1398.00;;
EJ101123.TXT;005146;004129;20231017;15:28;37.50;;;;7.50;;;;;45.00;;45.00;
EJ101123.TXT;005147;004130;20231017;16:11;995.83;;;;199.17;;;;;1195.00;1195.00;;
EJ101123.TXT;005148;004131;20231021;14:48;124.17;;;;24.83;;;;;149.00;;149.00;
EJ101123.TXT;005149;004132;20231023;15:36;202.50;;;;40.50;;;;;243.00;243.00;;
EJ101123.TXT;005150;004133;20231023;16:05;531.67;;;;106.33;;;;;638.00;;638.00;
EJ101123.TXT;005151;004134;20231023;16:29;274.17;;;;54.83;;;;;329.00;;329.00;
EJ101123.TXT;005152;004135;20231023;16:39;274.17;;;;54.83;;;;;329.00;;329.00;
EJ101123.TXT;005153;004136;20231024;11:45;37.50;;;;7.50;;;;;45.00;45.00;;
EJ101123.TXT;005154;004137;20231024;17:13;274.17;;;;54.83;;;;;329.00;;329.00;
EJ101123.TXT;005155;004138;20231027;10:18;548.33;;;;109.67;;;;;658.00;;658.00;
EJ101123.TXT;005156;004139;20231030;14:55;324.17;;;;64.83;;;;;389.00;;389.00;
