nomfichier;E_MODELE;E_MACHINE;E_RAPPORT;E_FICHIER;E_MODE;E_COMPTEUR_Z;E_DATE;E_HEURE;D_ENREGISTREMENT;D_DESIGNATION;D_QUANTITE;D_MONTANT
Z002_01_022024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0030;2024-03-01;09:35;0039;;0.00;0.00
Z002_01_022024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0030;2024-03-01;09:35;0040;;0.00;0.00
Z002_01_022024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0030;2024-03-01;09:35;0041;;0.00;0.00
Z002_01_022024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0030;2024-03-01;09:35;0042;;0.00;0.00
Z002_01_022024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0030;2024-03-01;09:35;0043;;0.00;0.00
Z002_01_022024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0030;2024-03-01;09:35;0044;;0.00;0.00
Z002_01_022024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0030;2024-03-01;09:35;0045;;0.00;0.00
Z002_01_022024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0030;2024-03-01;09:35;0046;;0.00;0.00
Z002_01_022024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0030;2024-03-01;09:35;0047;;0.00;0.00
Z002_01_022024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0030;2024-03-01;09:35;0048;;0.00;0.00
Z002_01_022024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0030;2024-03-01;09:35;0049;;0.00;0.00
Z002_01_022024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0030;2024-03-01;09:35;0050;;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0001;ESPECES;7.00;3948.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0002;SOUS-TOTAL;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0003;CARTES;18.00;12950.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0004;CHEQUES;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0005;AIDE;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0006;TAX PGM;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0007;SORTIECAISSE;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0008;REC&ACCOMPTE;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0009;SIGN-OFF;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0010;NUM CAISSIER;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0011;SHIFT/No;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0012;DWN;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0013;REMISE %-;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0014;REMISE -;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0015;PLU;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0016;PRIX;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0017;TICKETON/OFF;0.00;0.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0018;CORRECTION;1.00;3329.00
Z002_01_052024_MATURIN.CSV;;MC#01;TRANSACTION;FILE002;Z;0033;2024-06-01;13:45;0019;RETOUR;0.00;0.00
