nomfichier;E_MODELE;E_MACHINE;E_RAPPORT;E_FICHIER;E_MODE;E_COMPTEUR_Z;E_DATE;E_HEURE;D_ENREGISTREMENT;D_DESIGNATION;D_QUANTITE;D_MONTANT
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0028;CHANGE;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0029;X;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0030;REFERENCE;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0031;REF./TIROIR;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0032;ANNULATION;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0033;;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0034;;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0035;;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0036;;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0037;;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0038;;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0039;;0.00;0.00
Z102_01A_112023_MASSENA.CSV;;MC#01;TRANSACTION;FILE102;ZZ1;0071;2023-12-01;14:21;0040;;0.00;0.00
